event_type,failure_reason,amount,historical_action,ml_action,historical_net_value,ml_expected_net_value,ml_true_net_value,oracle_net_value
payment_failure,technical_failure,1646.19,personalized_offer,reminder,778.3795162838936,443.3495495529887,867.0944517619296,912.2106871971932
payment_failure,insufficient_funds,386.73,personalized_offer,payment_update,173.91050520129684,62.80926782969067,167.33327592382315,173.91050520129684
payment_failure,technical_failure,3115.24,payment_update,payment_update,1857.128162145199,743.4958857344752,1857.128162145199,2153.112703667505
subscription_failure,expired_card,2343.58,reminder,reminder,1663.809709550109,641.635109297067,1663.809709550109,1698.2041679539254
overdue_invoice,unknown,458.9,retry,payment_update,-2.0,116.30934528854635,282.6036025344088,316.95552196778715
checkout_abandonment,authentication_failure,1947.44,personalized_offer,personalized_offer,-155.7952,402.2465261359108,1414.9669781316056,1414.9669781316056
overdue_invoice,technical_failure,2142.73,payment_update,reminder,-1.0,367.78145403772885,1452.727184271254,1452.727184271254
checkout_abandonment,authentication_failure,707.0,no_action,retry,337.1288364584146,178.77365229634015,466.09850696447,466.09850696447
payment_failure,unknown,730.76,personalized_offer,payment_update,-58.4608,223.46951351828943,456.7325684683869,456.7325684683869
payment_failure,bank_decline,1001.05,payment_update,payment_update,533.9632219716867,208.62898337038908,533.9632219716867,569.2224547681262
subscription_failure,technical_failure,1293.06,personalized_offer,reminder,885.6230572035944,412.1012998707636,1045.4333916907565,1086.7892646550945
overdue_invoice,expired_card,1874.41,retry,payment_update,1046.4185961943829,550.828771512286,1342.1889763216232,1342.1889763216232
payment_failure,unknown,1870.51,payment_update,personalized_offer,-1.0,531.683414487707,966.1097341674753,1049.0545979678122
subscription_failure,authentication_failure,471.84,reminder,payment_update,279.4667622141246,83.11896144438415,292.49820668410985,292.49820668410985
subscription_failure,unknown,2740.54,reminder,reminder,1799.4520987516828,496.8613280302342,1799.4520987516828,1799.4520987516828
payment_failure,expired_card,1732.7,payment_update,payment_update,1375.1039363087268,476.68435042464273,1375.1039363087268,1375.1039363087268
payment_failure,expired_card,596.77,reminder,payment_update,-1.0,143.42328527709648,419.2319931494231,419.2319931494231
payment_failure,bank_decline,122.49,reminder,reminder,-1.0,20.506115547009927,68.08713954050215,75.74424971535467
checkout_abandonment,technical_failure,1340.08,retry,retry,984.1032181284088,469.26568875786705,984.1032181284088,984.1032181284088
payment_failure,bank_decline,920.24,payment_update,personalized_offer,594.3859536683727,210.89941200267114,517.4512166562988,594.3859536683727
checkout_abandonment,technical_failure,4571.9,no_action,payment_update,0.0,828.3520123066046,2660.49865125522,2807.919575459976
payment_failure,insufficient_funds,1889.91,reminder,personalized_offer,-1.0,421.68077788080166,1079.7045898623235,1166.2323650476894
payment_failure,technical_failure,4399.77,reminder,payment_update,3179.241556434077,1215.0609167037799,3100.090234910624,3179.241556434077
subscription_failure,expired_card,226.88,retry,personalized_offer,105.70600443795485,46.12144428657261,108.09864696924843,144.2973511151853
subscription_failure,technical_failure,1532.16,retry,payment_update,1275.6751278237746,452.01523283970766,1248.5201728441607,1275.6751278237746
overdue_invoice,insufficient_funds,2722.95,personalized_offer,personalized_offer,1901.86802773659,696.0470949742667,1901.86802773659,1913.3719657924416
overdue_invoice,insufficient_funds,2399.78,personalized_offer,retry,-191.9824,515.2181925782952,1666.4898007966,1787.3592144743895
payment_failure,bank_decline,3354.63,reminder,payment_update,-1.0,758.2962985477222,1848.8931307500343,1848.8931307500343
checkout_abandonment,insufficient_funds,2431.47,reminder,payment_update,1789.6618451793188,398.1154375923778,1744.5835632607511,1789.6618451793188
payment_failure,technical_failure,2414.56,no_action,payment_update,1365.864147738684,595.3845380692538,1628.5805891197435,1799.0334661755062
checkout_abandonment,unknown,3664.08,reminder,payment_update,2178.948572988088,1082.699277741016,2408.575343146072,2408.575343146072
payment_failure,technical_failure,162.08,no_action,payment_update,0.0,52.37091259179228,121.4729898825266,122.94717166497084
overdue_invoice,authentication_failure,529.64,reminder,payment_update,-1.0,84.02429333949146,343.1707761319696,348.3614130509053
subscription_failure,authentication_failure,442.81,reminder,personalized_offer,288.2833058294331,115.09397955887516,290.64793361487085,295.705452695162
payment_failure,expired_card,915.63,retry,payment_update,723.4462087913466,121.72977294977193,752.2949425489587,752.2949425489587
payment_failure,expired_card,759.11,retry,reminder,539.334404033071,152.52047414140708,560.6847762951621,629.6727020618047
checkout_abandonment,expired_card,781.91,no_action,reminder,466.2828300071756,162.00785780604423,567.6830597167387,600.5406062930206
overdue_invoice,technical_failure,1441.95,no_action,payment_update,890.8155191905637,335.47518856308403,972.1741522521407,1170.8675950006125
subscription_failure,unknown,1170.04,payment_update,retry,871.210522091217,307.3157366511264,856.9799593877076,871.210522091217
subscription_failure,unknown,6145.15,retry,reminder,4842.31554821899,1379.3083637419304,4223.329802422888,4968.819045637401
checkout_abandonment,bank_decline,3642.17,retry,reminder,2475.132018806493,644.0293995747995,2778.8186614232354,2778.8186614232354
payment_failure,unknown,681.51,payment_update,retry,-1.0,156.4150437157893,488.3000803229905,488.3000803229905
payment_failure,authentication_failure,9190.64,reminder,personalized_offer,7478.28081454892,2697.872301309694,6575.740652850264,7478.28081454892
overdue_invoice,insufficient_funds,2928.7,no_action,personalized_offer,1284.3317961681591,665.2614945813734,1636.7148470068998,1715.882567116469
checkout_abandonment,bank_decline,1443.48,reminder,payment_update,-1.0,410.35834039292774,1060.8632288670033,1068.2054314959614
checkout_abandonment,bank_decline,402.12,no_action,personalized_offer,0.0,71.50574033858518,305.9418790029272,312.6146902317697
payment_failure,authentication_failure,1287.28,payment_update,reminder,898.6787549233433,271.7257087749303,812.2428669883886,898.6787549233433
subscription_failure,technical_failure,2010.0,reminder,retry,-1.0,622.5289532364384,1571.1759669222947,1571.1759669222947
checkout_abandonment,technical_failure,425.43,payment_update,personalized_offer,350.5960931538471,90.33783653559968,317.38940872725226,350.5960931538471
checkout_abandonment,authentication_failure,450.3,reminder,payment_update,-1.0,117.7697817774037,303.19582557229285,309.2635838849956
overdue_invoice,authentication_failure,1028.69,reminder,reminder,-1.0,211.52918115321074,772.4518470058574,772.4518470058574
subscription_failure,insufficient_funds,397.12,retry,retry,288.40232404749344,112.99930804675435,288.40232404749344,296.71251014501166
subscription_failure,bank_decline,2133.6,retry,personalized_offer,1518.7100494992033,353.75767201222754,1650.7718698336348,1731.2008045266118
payment_failure,expired_card,3677.91,reminder,payment_update,-1.0,768.9775134870999,2808.686187674808,2808.686187674808
subscription_failure,unknown,157.21,payment_update,personalized_offer,105.73781860192388,34.23093778959497,101.51119798289483,105.73781860192388
subscription_failure,bank_decline,624.67,reminder,personalized_offer,-1.0,183.40982191673626,368.0093598551395,373.3430105902653
overdue_invoice,unknown,211.72,payment_update,reminder,158.8073184886614,64.14555852771339,163.23102154720985,163.23102154720985
payment_failure,bank_decline,1356.06,retry,retry,-2.0,326.93958980169,901.0488328701742,978.2460657987532
payment_failure,expired_card,1326.7,reminder,payment_update,-1.0,341.50906052181745,1038.822350819608,1038.822350819608
payment_failure,authentication_failure,682.49,reminder,retry,406.05743306994646,150.15127993183717,410.8570384367601,466.1953201670223
checkout_abandonment,technical_failure,431.34,no_action,personalized_offer,0.0,93.75567519847318,290.43012404703495,320.55284327509133
payment_failure,authentication_failure,1914.48,retry,payment_update,1325.684886285947,359.50641237032073,1362.6410321722956,1365.5410703881946
overdue_invoice,expired_card,1662.8,reminder,payment_update,-1.0,467.25046253406424,946.5091131751456,946.5091131751456
payment_failure,technical_failure,422.44,reminder,retry,260.72567417157364,154.41415705783987,284.89687440917726,284.89687440917726
checkout_abandonment,unknown,104.69,no_action,reminder,0.0,6.501234893407023,71.65791598243115,71.65791598243115
payment_failure,unknown,265.46,reminder,reminder,199.87836375819435,78.86119668661937,199.87836375819435,199.87836375819435
payment_failure,bank_decline,2342.86,retry,reminder,-2.0,632.8335208769839,1481.6482886881874,1481.6482886881874
subscription_failure,unknown,700.9,no_action,payment_update,497.9780592136138,189.62659085542293,538.952477433273,578.0754389921441
payment_failure,insufficient_funds,641.44,payment_update,personalized_offer,-1.0,194.31371238626474,399.82246959757913,417.19800648216096
checkout_abandonment,expired_card,1832.09,personalized_offer,payment_update,683.8074249644194,503.6538355917603,963.9470134676052,963.9470134676052
payment_failure,unknown,3168.78,reminder,payment_update,2084.570270093165,779.3872318673377,2251.076396236146,2251.076396236146
payment_failure,technical_failure,282.56,reminder,payment_update,181.88385391964607,89.65327762050356,197.14101639365583,228.38728372510525
payment_failure,unknown,1876.88,personalized_offer,reminder,1084.303617761189,380.94004990055384,1154.5303884544685,1197.168037223107
subscription_failure,authentication_failure,3483.9,retry,reminder,2547.6883812430706,617.5857126031754,2516.765830246295,2623.5397939162567
payment_failure,bank_decline,2514.98,reminder,retry,1846.2113564202264,465.55787314630675,1757.8599779629558,1978.0866105476505
overdue_invoice,expired_card,369.47,retry,reminder,280.4899375134914,48.69892405828696,286.7102571986904,286.7102571986904
checkout_abandonment,technical_failure,150.33,reminder,personalized_offer,99.88239274041136,29.205110612566685,99.45430578350941,103.82746521698532
checkout_abandonment,unknown,1844.63,payment_update,reminder,1504.4314976040848,571.0764208821143,1372.9827135523958,1504.4314976040848
overdue_invoice,unknown,4676.87,payment_update,retry,-1.0,221.03530488012416,1441.851388813085,1616.7566973419996
payment_failure,expired_card,2132.98,reminder,retry,1422.312877991172,518.0202080752882,1581.4847234808335,1687.9690789068354
payment_failure,expired_card,5815.89,reminder,payment_update,4242.539466066327,1159.7262370342778,5067.24564439177,5067.24564439177
payment_failure,bank_decline,4676.75,payment_update,payment_update,3410.745916646101,860.0024594856734,3410.745916646101,3411.67379396269
checkout_abandonment,bank_decline,1639.78,retry,payment_update,1097.483454662225,437.8476378852359,1075.529983293743,1097.483454662225
payment_failure,unknown,823.62,reminder,reminder,431.6845115623573,193.0177757458482,431.6845115623573,431.6845115623573
payment_failure,authentication_failure,413.35,personalized_offer,payment_update,-33.068000000000005,78.80899383511475,251.16650162279856,263.20880028209206
checkout_abandonment,unknown,585.76,retry,personalized_offer,369.2949601495379,157.96991169147458,339.0653509768706,415.5110882983136
subscription_failure,authentication_failure,1589.95,retry,payment_update,888.364631562205,252.5814158360252,1013.8314052669156,1013.8314052669156
checkout_abandonment,bank_decline,358.3,reminder,payment_update,268.1398376343751,63.6504354935482,260.4784002599645,268.1398376343751
subscription_failure,insufficient_funds,1990.89,personalized_offer,payment_update,1262.5921096229035,614.519820450282,1315.1332372963552,1340.5988829533587
checkout_abandonment,expired_card,535.9,retry,payment_update,-2.0,154.20740633013673,326.8374678064629,326.8374678064629
payment_failure,unknown,5374.51,personalized_offer,payment_update,-429.9608,1330.3246650172664,4167.620972646067,4182.623490731401
payment_failure,expired_card,658.58,retry,payment_update,423.8971367080974,134.36445135762398,512.4185715952113,512.4185715952113
overdue_invoice,insufficient_funds,3367.18,retry,reminder,2461.6796744934804,855.2127931664447,2348.267936199374,2461.6796744934804
payment_failure,bank_decline,573.23,reminder,reminder,-1.0,157.9649208066045,324.5161132250436,337.9762543159841
payment_failure,bank_decline,3558.78,payment_update,reminder,-1.0,435.41286150504425,2482.9278447150973,2482.9278447150973
subscription_failure,expired_card,718.36,payment_update,retry,-1.0,201.89753766357353,434.5211861459048,577.2624952366613
subscription_failure,expired_card,1896.87,personalized_offer,payment_update,-151.7496,428.95587472716505,1254.7655069177904,1254.7655069177904
payment_failure,technical_failure,1643.72,personalized_offer,reminder,974.9106041948831,369.89704517383103,966.4731378561446,1127.068313979018
